id,residence_name,council_id
37656,"Ibuti, Chigela, Gairo, Gairo DC",37612
37665,"Chakwale, Chakwale, Gairo, Gairo DC",37612
37670,"Kimashale, Chakwale, Gairo, Gairo DC",37612
37676,"Kilimani, Chakwale, Gairo, Gairo DC",37612
37683,"Madege, Madege, Gairo, Gairo DC",37612
37690,"Ndogomi, Madege, Gairo, Gairo DC",37612
37697,"Magenge, Madege, Gairo, Gairo DC",37612
37702,"Sanganjeru, Madege, Gairo, Gairo DC",37612
37709,"Idibo, Idibo, Gairo, Gairo DC",37612
37719,"Ng'holongo, Idibo, Gairo, Gairo DC",37612
37725,"Nguyami, Idibo, Gairo, Gairo DC",37612
37731,"Leshata, Leshata, Gairo, Gairo DC",37612
37737,"Kitaita, Leshata, Gairo, Gairo DC",37612
37742,"Songambele, Leshata, Gairo, Gairo DC",37612
37749,"Ngayaki, Leshata, Gairo, Gairo DC",37612
37756,"Iyogwe, Iyogwe, Gairo, Gairo DC",37612
37762,"Kilama, Iyogwe, Gairo, Gairo DC",37612
37772,"Chogoali, Iyogwe, Gairo, Gairo DC",37612
37785,"Italagwe, Italagwe, Gairo, Gairo DC",37612
37791,"Makuyu, Italagwe, Gairo, Gairo DC",37612
37797,"Chihwaga, Italagwe, Gairo, Gairo DC",37612
37803,"Ijava, Italagwe, Gairo, Gairo DC",37612
37809,"Kinyolisi, Italagwe, Gairo, Gairo DC",37612
37815,"Rubeho, Rubeho, Gairo, Gairo DC",37612
37820,"Kichangani/Jumbadimwe, Rubeho, Gairo, Gairo DC",37612
37825,"Ikenge, Rubeho, Gairo, Gairo DC",37612
37830,"Masenge, Rubeho, Gairo, Gairo DC",37612
37838,"Kwipipa, Rubeho, Gairo, Gairo DC",37612
37843,"Kisitwi, Rubeho, Gairo, Gairo DC",37612
37848,"Muheza, Rubeho, Gairo, Gairo DC",37612
37883,"Chanjale, Chanjale, Nongwe, Gairo DC",37612
37888,"Lukando, Chanjale, Nongwe, Gairo DC",37612
37895,"Kumbulu, Chanjale, Nongwe, Gairo DC",37612
37902,"Mamvisi, Chanjale, Nongwe, Gairo DC",37612
37910,"Chingholwe, Chanjale, Nongwe, Gairo DC",37612
37916,"Nongwe, Nongwe, Nongwe, Gairo DC",37612
37921,"Mtega, Nongwe, Nongwe, Gairo DC",37612
37927,"Lukinga, Nongwe, Nongwe, Gairo DC",37612
37931,"Njungwa, Mandege, Nongwe, Gairo DC",37612
37941,"Ikwamba, Mandege, Nongwe, Gairo DC",37612
37948,"Chagongwe, Chagongwe, Nongwe, Gairo DC",37612
37967,"Mkobwe, Chagongwe, Nongwe, Gairo DC",37612
37976,"Lufikiri, Chagongwe, Nongwe, Gairo DC",37612
37990,"Chita, Chita, Mgeta, Kilombero DC",37987
37994,"Makutano, Chita, Mgeta, Kilombero DC",37987
38000,"Merera, Chita, Mgeta, Kilombero DC",37987
38004,"Idunda, Chita, Mgeta, Kilombero DC",37987
38009,"Msita, Chita, Mgeta, Kilombero DC",37987
38014,"Ching'anda, Ching'anda, Mgeta, Kilombero DC",37987
38020,"Lufulu, Ching'anda, Mgeta, Kilombero DC",37987
38025,"Udagaji, Ching'anda, Mgeta, Kilombero DC",37987
38030,"Mngeta, Mngeta, Mgeta, Kilombero DC",37987
38037,"Isago, Mngeta, Mgeta, Kilombero DC",37987
38042,"Mkangawalo, Mngeta, Mgeta, Kilombero DC",37987
38046,"Itongoa, Mngeta, Mgeta, Kilombero DC",37987
38050,"Luvirikila, Mngeta, Mgeta, Kilombero DC",37987
38056,"Kidete, Mngeta, Mgeta, Kilombero DC",37987
38060,"Ikule, Mngeta, Mgeta, Kilombero DC",37987
38065,"Mchombe, Mchombe, Mgeta, Kilombero DC",37987
38069,"Mkusi, Mchombe, Mgeta, Kilombero DC",37987
38074,"Nakaguru, Mchombe, Mgeta, Kilombero DC",37987
38079,"Lukolongo, Mchombe, Mgeta, Kilombero DC",37987
38083,"Ijia, Mchombe, Mgeta, Kilombero DC",37987
38088,"Njage, Mchombe, Mgeta, Kilombero DC",37987
38096,"Mbingu, Mbingu, Mgeta, Kilombero DC",37987
38102,"Vigaeni, Mbingu, Mgeta, Kilombero DC",37987
38106,"Chiwachiwa, Mbingu, Mgeta, Kilombero DC",37987
38112,"Mpofu, Igima, Mgeta, Kilombero DC",37987
38116,"Igima, Igima, Mgeta, Kilombero DC",37987
38120,"Namalumbo, Igima, Mgeta, Kilombero DC",37987
38124,"Ngajenwa, Igima, Mgeta, Kilombero DC",37987
38129,"Mofu, Mofu, Mgeta, Kilombero DC",37987
38135,"Miyomboni, Mofu, Mgeta, Kilombero DC",37987
38140,"Ikwambi, Mofu, Mgeta, Kilombero DC",37987
38143,"Kalenga, Mofu, Mgeta, Kilombero DC",37987
38148,"Ihenga, Mofu, Mgeta, Kilombero DC",37987
38154,"Magombera, Mkula, Mang'ula, Kilombero DC",37987
38157,"Katurukila, Mkula, Mang'ula, Kilombero DC",37987
38163,"Sole, Mkula, Mang'ula, Kilombero DC",37987
38166,"Msufini, Mkula, Mang'ula, Kilombero DC",37987
38169,"Mkula, Mkula, Mang'ula, Kilombero DC",37987
38172,"Sonjo, Mkula, Mang'ula, Kilombero DC",37987
38176,"Kanyenja, Mang'ula 'B', Mang'ula, Kilombero DC",37987
38183,"Mang'ula 'B', Mang'ula 'B', Mang'ula, Kilombero DC",37987
38187,"Mshikamano, Mang'ula 'B', Mang'ula, Kilombero DC",37987
38193,"Mang'ula 'A', Mang'ula, Mang'ula, Kilombero DC",37987
38203,"Msalise, Mang'ula, Mang'ula, Kilombero DC",37987
38210,"Kisawasawa, Kisawasawa, Mang'ula, Kilombero DC",37987
38217,"Mpanga, Kisawasawa, Mang'ula, Kilombero DC",37987
38224,"Ichonde, Kisawasawa, Mang'ula, Kilombero DC",37987
38231,"Kanolo, Kisawasawa, Mang'ula, Kilombero DC",37987
38236,"Kiberege, Kiberege, Mang'ula, Kilombero DC",37987
38241,"Bwawani, Kiberege, Mang'ula, Kilombero DC",37987
38246,"Nyamwezi, Kiberege, Mang'ula, Kilombero DC",37987
38251,"Mkasu, Kiberege, Mang'ula, Kilombero DC",37987
38258,"Signal, Signal, Mang'ula, Kilombero DC",37987
38262,"Sululu, Signal, Mang'ula, Kilombero DC",37987
38266,"Sagamanga, Signal, Mang'ula, Kilombero DC",37987
38270,"Mwaya, Mwaya, Mang'ula, Kilombero DC",37987
38278,"Mgudeni, Mwaya, Mang'ula, Kilombero DC",37987
38282,"Kiswanya, Mwaya, Mang'ula, Kilombero DC",37987
38289,"Mikoleko, Mwaya, Mang'ula, Kilombero DC",37987
38296,"Mhelule, Mwaya, Mang'ula, Kilombero DC",37987
38305,"Kidatu 'A', Kidatu, Kidatu, Kilombero DC",37987
38308,"Kidatu 'B', Kidatu, Kidatu, Kilombero DC",37987
38312,"Kidatu Kati, Kidatu, Kidatu, Kilombero DC",37987
38316,"Mkamba, Kidatu, Kidatu, Kilombero DC",37987
38325,"Chikago, Kidatu, Kidatu, Kilombero DC",37987
38330,"Msolwa Station, Msolwa Station, Kidatu, Kilombero DC",37987
38334,"Nyange, Msolwa Station, Kidatu, Kilombero DC",37987
38339,"Sanje, Sanje, Kidatu, Kilombero DC",37987
38344,"Msolwa Ujamaa, Sanje, Kidatu, Kilombero DC",37987
38350,"Miwangani, Sanje, Kidatu, Kilombero DC",37987
38356,"Tanganyika, Masagati, Masagati, Kilombero DC",37987
38363,"Taweta, Masagati, Masagati, Kilombero DC",37987
38369,"Ipinde, Masagati, Masagati, Kilombero DC",37987
38376,"Utengule, Utengule, Masagati, Kilombero DC",37987
38379,"Ipugasa, Utengule, Masagati, Kilombero DC",37987
38384,"Mpanga, Utengule, Masagati, Kilombero DC",37987
38388,"Iduindembo, Utengule, Masagati, Kilombero DC",37987
38392,"Ngalima, Utengule, Masagati, Kilombero DC",37987
38397,"Uchindile, Uchindile, Masagati, Kilombero DC",37987
38404,"Lugala, Uchindile, Masagati, Kilombero DC",37987
38408,"Kitete, Uchindile, Masagati, Kilombero DC",37987
38412,"Msolwa Mlimba, Kalengakelo, Masagati, Kilombero DC",37987
38417,"Kalengakelo, Kalengakelo, Masagati, Kilombero DC",37987
38425,"Ngwasi, Kalengakelo, Masagati, Kilombero DC",37987
38432,"Kamwene, Kamwene, Masagati, Kilombero DC",37987
38438,"Viwanjasitini, Kamwene, Masagati, Kilombero DC",37987
38445,"Matema, Kamwene, Masagati, Kilombero DC",37987
38450,"Lumumwe-Matema, Kamwene, Masagati, Kilombero DC",37987
38455,"Chisano, Chisano, Masagati, Kilombero DC",37987
38459,"Mgugwe, Chisano, Masagati, Kilombero DC",37987
38464,"Idete, Idete, Masagati, Kilombero DC",37987
38468,"Idete 'B', Idete, Masagati, Kilombero DC",37987
38475,"Miwangani, Idete, Masagati, Kilombero DC",37987
38482,"Namwawala, Namwawala, Ifakara, Kilombero DC",37987
38487,"Idandu, Namwawala, Ifakara, Kilombero DC",37987
38491,"Kisegese, Namwawala, Ifakara, Kilombero DC",37987
38496,"Michenga, Michenga, Ifakara, Kilombero DC",37987
38501,"Kining'ina, Michenga, Ifakara, Kilombero DC",37987
38507,"Machipi, Michenga, Ifakara, Kilombero DC",37987
38514,"Lumemo, Lumemo, Ifakara, Kilombero DC",37987
38522,"Mahutanga, Lumemo, Ifakara, Kilombero DC",37987
38529,"Ihanga, Lumemo, Ifakara, Kilombero DC",37987
38535,"Kibaoni, Kibaoni, Ifakara, Kilombero DC",37987
38548,"Kikwawila, Kibaoni, Ifakara, Kilombero DC",37987
38553,"Kilama, Kibaoni, Ifakara, Kilombero DC",37987
38560,"Lungongole, Kibaoni, Ifakara, Kilombero DC",37987
38567,"Mabasa, Mbasa, Ifakara, Kilombero DC",37987
38595,"Nduna, Ifakara, Ifakara, Ifakara TC",38592
38596,"Mangwale, Ifakara, Ifakara, Ifakara TC",38592
38597,"Ifakara, Ifakara, Ifakara, Ifakara TC",38592
38598,"Upogoro, Ifakara, Ifakara, Ifakara TC",38592
38599,"Kiyonjo, Ifakara, Ifakara, Ifakara TC",38592
38600,"Kilosa, Ifakara, Ifakara, Ifakara TC",38592
38601,"Kiungani, Ifakara, Ifakara, Ifakara TC",38592
38602,"Uhuru, Ifakara, Ifakara, Ifakara TC",38592
38603,"Miembeni, Ifakara, Ifakara, Ifakara TC",38592
38604,"Barabara ya Kilosa, Ifakara, Ifakara, Ifakara TC",38592
38606,"Katindiuka 'A', Katindiuka, Ifakara, Ifakara TC",38592
38607,"Katindiuka 'B', Katindiuka, Ifakara, Ifakara TC",38592
38608,"Katindiuka 'C', Katindiuka, Ifakara, Ifakara TC",38592
38610,"Kiyongwile, Lipangalala, Ifakara, Ifakara TC",38592
38611,"Lipangalala, Lipangalala, Ifakara, Ifakara TC",38592
38612,"Mkuya, Lipangalala, Ifakara, Ifakara TC",38592
38613,"Mahakamani, Lipangalala, Ifakara, Ifakara TC",38592
38614,"Kiyongwile 'B', Lipangalala, Ifakara, Ifakara TC",38592
38615,"Lihami, Lipangalala, Ifakara, Ifakara TC",38592
38617,"Mlabani 'A', Mlabani, Ifakara, Ifakara TC",38592
38618,"Mlabani 'B', Mlabani, Ifakara, Ifakara TC",38592
38619,"Muungano, Mlabani, Ifakara, Ifakara TC",38592
38620,"Mchangani, Mlabani, Ifakara, Ifakara TC",38592
38622,"Mhola, Viwanjasitini, Ifakara, Ifakara TC",38592
38623,"Viwanjasitini, Viwanjasitini, Ifakara, Ifakara TC",38592
38624,"Viwandani, Viwanjasitini, Ifakara, Ifakara TC",38592
38625,"Magengeni, Viwanjasitini, Ifakara, Ifakara TC",38592
38626,"Jongo, Viwanjasitini, Ifakara, Ifakara TC",38592
38627,"Matonga, Viwanjasitini, Ifakara, Ifakara TC",38592
38628,"Viwanjasitini 'B', Viwanjasitini, Ifakara, Ifakara TC",38592
38629,"Uwanja wa Taifa 'A', Viwanjasitini, Ifakara, Ifakara TC",38592
38630,"Uwanja wa Taifa 'B', Viwanjasitini, Ifakara, Ifakara TC",38592
38631,"Minarani, Viwanjasitini, Ifakara, Ifakara TC",38592
38633,"Michenga, Michenga, Ifakara, Ifakara TC",38592
38638,"Kining'ina, Michenga, Ifakara, Ifakara TC",38592
38644,"Machipi, Michenga, Ifakara, Ifakara TC",38592
38651,"Lumemo, Lumemo, Ifakara, Ifakara TC",38592
38659,"Mahutanga, Lumemo, Ifakara, Ifakara TC",38592
38666,"Ihanga, Lumemo, Ifakara, Ifakara TC",38592
38672,"Kibaoni, Kibaoni, Ifakara, Ifakara TC",38592
38685,"Kikwawila, Kibaoni, Ifakara, Ifakara TC",38592
38690,"Kilama, Kibaoni, Ifakara, Ifakara TC",38592
38697,"Lungongole, Kibaoni, Ifakara, Ifakara TC",38592
38704,"Mbasa, Mbasa, Ifakara, Ifakara TC",38592
38715,"Kimamba  A, Kimamba A, Kimbamba, Kilosa DC",38712
38720,"Kimamba B, Kimamba  B, Kimbamba, Kilosa DC",38712
38728,"Rudewa Batini, Rudewa, Kimbamba, Kilosa DC",38712
38734,"Rudewa Mbuyuni, Rudewa, Kimbamba, Kilosa DC",38712
38740,"Rudewa Gongoni, Rudewa, Kimbamba, Kilosa DC",38712
38746,"Unone, Rudewa, Kimbamba, Kilosa DC",38712
38752,"Peapea, Rudewa, Kimbamba, Kilosa DC",38712
38758,"Twatwatwa, Parakuyo, Kimbamba, Kilosa DC",38712
38761,"Parakuyo, Parakuyo, Kimbamba, Kilosa DC",38712
38765,"Ngaite, Parakuyo, Kimbamba, Kilosa DC",38712
38768,"Mkata Station, Parakuyo, Kimbamba, Kilosa DC",38712
38773,"Lumbiji, Lumbiji, Kimbamba, Kilosa DC",38712
38779,"Kisale, Lumbiji, Kimbamba, Kilosa DC",38712
38783,"Kisongwe, Lumbiji, Kimbamba, Kilosa DC",38712
38790,"Chanzuru, Chanzuru, Kimbamba, Kilosa DC",38712
38797,"Mfuluni, Chanzuru, Kimbamba, Kilosa DC",38712
38801,"Idete, Chanzuru, Kimbamba, Kilosa DC",38712
38807,"Ilonga Msalabani, Chanzuru, Kimbamba, Kilosa DC",38712
38820,"Mbwade, Madoto, Magole, Kilosa DC",38712
38826,"Madoto, Madoto, Magole, Kilosa DC",38712
38841,"Magole, Magole, Magole, Kilosa DC",38712
38846,"Magole' B', Magole, Magole, Kilosa DC",38712
38851,"Mandera, Magole, Magole, Kilosa DC",38712
38858,"Mbigiri, Mbigiri, Magole, Kilosa DC",38712
38864,"Mateteni, Mbigiri, Magole, Kilosa DC",38712
38869,"Mabana, Mbigiri, Magole, Kilosa DC",38712
38877,"Dumila, Dumila, Magole, Kilosa DC",38712
38884,"Dumila Juu, Dumila, Magole, Kilosa DC",38712
38889,"Matongolo, Dumila, Magole, Kilosa DC",38712
38893,"Kwambe, Dumila, Magole, Kilosa DC",38712
38898,"Mkundi, Dumila, Magole, Kilosa DC",38712
38903,"Madudu, Kitete, Magole, Kilosa DC",38712
38907,"Mfulu, Kitete, Magole, Kilosa DC",38712
38911,"Kitete Ukaguru, Kitete, Magole, Kilosa DC",38712
38916,"Kife, Kitete, Magole, Kilosa DC",38712
38919,"Mabwegele, Kitete, Magole, Kilosa DC",38712
38925,"Msowero, Msowero, Magole, Kilosa DC",38712
38930,"Majambaa, Msowero, Magole, Kilosa DC",38712
38935,"Mkobwe, Msowero, Magole, Kilosa DC",38712
38940,"Mambegwa, Msowero, Magole, Kilosa DC",38712
38948,"Makwambe, Mvumi, Magole, Kilosa DC",38712
38953,"Mhowe, Mvumi, Magole, Kilosa DC",38712
38958,"Mvumi, Mvumi, Magole, Kilosa DC",38712
38963,"Gongwe, Mvumi, Magole, Kilosa DC",38712
38970,"Magubike, Magubike, Magole, Kilosa DC",38712
38981,"Ifunde, Magubike, Magole, Kilosa DC",38712
38985,"Chaumbele'A', Magubike, Magole, Kilosa DC",38712
38992,"Mwandi, Magubike, Magole, Kilosa DC",38712
39002,"Ibindo, Maguha, Magole, Kilosa DC",38712
39006,"Maguha, Maguha, Magole, Kilosa DC",38712
39012,"Nyangala Bondeni, Maguha, Magole, Kilosa DC",38712
39017,"Inyunywe, Maguha, Magole, Kilosa DC",38712
39022,"Berega, Berega, Magole, Kilosa DC",38712
39031,"Mgugu, Berega, Magole, Kilosa DC",38712
39037,"Kiegea, Berega, Magole, Kilosa DC",38712
39042,"Dumbalume, Berega, Magole, Kilosa DC",38712
39048,"Mabula, Mabula, Magole, Kilosa DC",38712
39054,"Mbili, Mabula, Magole, Kilosa DC",38712
39058,"Nhembo, Mabula, Magole, Kilosa DC",38712
39062,"Magera, Mabula, Magole, Kilosa DC",38712
39068,"Mamboya, Mamboya, Magole, Kilosa DC",38712
39076,"Nyangala 'A', Mamboya, Magole, Kilosa DC",38712
39083,"Uponela, Mamboya, Magole, Kilosa DC",38712
39095,"Mwisini, Mamboya, Magole, Kilosa DC",38712
39101,"Mtumbatu, Mtumbatu, Magole, Kilosa DC",38712
39111,"Mahemu, Mtumbatu, Magole, Kilosa DC",38712
39116,"Machatu, Mtumbatu, Magole, Kilosa DC",38712
39122,"Kitange I, Mtumbatu, Magole, Kilosa DC",38712
39130,"Kitange II, Mtumbatu, Magole, Kilosa DC",38712
39139,"Masungo, Mtumbatu, Magole, Kilosa DC",38712
39148,"Kidete station, Kidete, Kidete, Kilosa DC",38712
39155,"Mwasa, Kidete, Kidete, Kilosa DC",38712
39161,"Kitati, Kidete, Kidete, Kilosa DC",38712
39168,"Luwemba, Kidete, Kidete, Kilosa DC",38712
39173,"Mzaganza, Kidete, Kidete, Kilosa DC",38712
39180,"Kikundi, Kidete, Kidete, Kilosa DC",38712
39186,"Lumuma Idole, Lumuma, Kidete, Kilosa DC",38712
39191,"Mkung'hulu, Lumuma, Kidete, Kilosa DC",38712
39197,"Mnozi, Lumuma, Kidete, Kilosa DC",38712
39203,"Lumuma Msowero, Lumuma, Kidete, Kilosa DC",38712
39207,"Ibingu, Lumuma, Kidete, Kilosa DC",38712
39212,"Lunenzi, Lumuma, Kidete, Kilosa DC",38712
39217,"Kibasigwa, Lumuma, Kidete, Kilosa DC",38712
39222,"Iwemba, Kidodi, Mikumi, Kilosa DC",38712
39230,"Msowero Kidodi, Kidodi, Mikumi, Kilosa DC",38712
39236,"Lumango, Kidodi, Mikumi, Kilosa DC",38712
39243,"Tundu, Kidodi, Mikumi, Kilosa DC",38712
39251,"Ruaha, Ruaha, Mikumi, Kilosa DC",38712
39257,"Simba wende, Ruaha, Mikumi, Kilosa DC",38712
39264,"Kifinga, Ruaha, Mikumi, Kilosa DC",38712
39270,"Nyamvisi, Ruaha, Mikumi, Kilosa DC",38712
39278,"Malolo'A', Malolo, Mikumi, Kilosa DC",38712
39283,"Malolo 'B', Malolo, Mikumi, Kilosa DC",38712
39288,"Mgogozi, Malolo, Mikumi, Kilosa DC",38712
39293,"Chabi, Malolo, Mikumi, Kilosa DC",38712
39299,"Vidunda, Vidunda, Mikumi, Kilosa DC",38712
39306,"Chonwe, Vidunda, Mikumi, Kilosa DC",38712
39322,"Udung'hu, Vidunda, Mikumi, Kilosa DC",38712
39333,"Kisanga, Kisanga, Mikumi, Kilosa DC",38712
39343,"Wedo, Kisanga, Mikumi, Kilosa DC",38712
39349,"Madizini, Kisanga, Mikumi, Kilosa DC",38712
39355,"Msolwa, Kisanga, Mikumi, Kilosa DC",38712
39362,"Mululu, Kisanga, Mikumi, Kilosa DC",38712
39370,"Ruhembe, Ruhembe, Mikumi, Kilosa DC",38712
39382,"Kihelezo, Ruhembe, Mikumi, Kilosa DC",38712
39392,"Kidogobasi, Ruhembe, Mikumi, Kilosa DC",38712
39404,"Kitete Msindazi, Ruhembe, Mikumi, Kilosa DC",38712
39421,"Uleling'ombe, Uleling'ombe, Mikumi, Kilosa DC",38712
39431,"Mlunga, Uleling'ombe, Mikumi, Kilosa DC",38712
39441,"Ulaya Kibaoni, Ulaya, Ulaya, Kilosa DC",38712
39450,"Ng'ole, Ulaya, Ulaya, Kilosa DC",38712
39456,"Ulaya Mbuyuni, Ulaya, Ulaya, Kilosa DC",38712
39465,"Nyameni, Ulaya, Ulaya, Kilosa DC",38712
39473,"Mhenda, Mhenda, Ulaya, Kilosa DC",38712
39479,"Kitunduweta, Mhenda, Ulaya, Kilosa DC",38712
39485,"Ilakala, Mhenda, Ulaya, Kilosa DC",38712
39491,"Nyaranda, Mhenda, Ulaya, Kilosa DC",38712
39497,"Zombo, Zombo, Ulaya, Kilosa DC",38712
39507,"Kigunga, Zombo, Ulaya, Kilosa DC",38712
39512,"Nyali, Zombo, Ulaya, Kilosa DC",38712
39524,"Madudumizi, Zombo, Ulaya, Kilosa DC",38712
39534,"Nyameni, Zombo, Ulaya, Kilosa DC",38712
39541,"Muungano, Mabwerebwere, Ulaya, Kilosa DC",38712
39545,"Mamoyo, Mabwerebwere, Ulaya, Kilosa DC",38712
39548,"Kibaoni, Mabwerebwere, Ulaya, Kilosa DC",38712
39557,"Kondoa, Mabwerebwere, Ulaya, Kilosa DC",38712
39564,"Tindiga, Tindiga, Ulaya, Kilosa DC",38712
39572,"Tindiga 'B', Tindiga, Ulaya, Kilosa DC",38712
39579,"Kwa Lukwambe, Tindiga, Ulaya, Kilosa DC",38712
39587,"Malangali, Tindiga, Ulaya, Kilosa DC",38712
39599,"Malui, Tindiga, Ulaya, Kilosa DC",38712
39614,"Dodoma, Masanze, Ulaya, Kilosa DC",38712
39622,"Chabima, Masanze, Ulaya, Kilosa DC",38712
39627,"Munisagara, Masanze, Ulaya, Kilosa DC",38712
39633,"Changarawe, Masanze, Ulaya, Kilosa DC",38712
39642,"Kilangali, Kilangali, Ulaya, Kilosa DC",38712
39648,"Kivungu, Kilangali, Ulaya, Kilosa DC",38712
39656,"Kiduhi, Kilangali, Ulaya, Kilosa DC",38712
39660,"Mbamba, Kilangali, Ulaya, Kilosa DC",38712
39733,"Minazini, Itete, Mtimbila, Malinyi DC",39730
39739,"Alabama, Itete, Mtimbila, Malinyi DC",39730
39744,"Madabadaba, Itete, Mtimbila, Malinyi DC",39730
39750,"Njiwa, Njiwa, Mtimbila, Malinyi DC",39730
39755,"Njiwa juu, Njiwa, Mtimbila, Malinyi DC",39730
39759,"Ipera Asili, Njiwa, Mtimbila, Malinyi DC",39730
39766,"Mtimbira, Mtimbira, Mtimbila, Malinyi DC",39730
39777,"Kipenyo, Mtimbira, Mtimbila, Malinyi DC",39730
39784,"Madibira, Mtimbira, Mtimbila, Malinyi DC",39730
39794,"Munga, Mtimbira, Mtimbila, Malinyi DC",39730
39805,"Usangule 'A', Usangule, Mtimbila, Malinyi DC",39730
39813,"Usangule 'B', Usangule, Mtimbila, Malinyi DC",39730
39819,"Kalengakelo, Usangule, Mtimbila, Malinyi DC",39730
39830,"Majiji, Sofi, Mtimbila, Malinyi DC",39730
39838,"Kiswago, Sofi, Mtimbila, Malinyi DC",39730
39843,"Sofi Mission, Sofi, Mtimbila, Malinyi DC",39730
39849,"Malinyi, Malinyi, Malinyi, Malinyi DC",39730
39858,"Misegese, Malinyi, Malinyi, Malinyi DC",39730
39865,"Kipingo, Malinyi, Malinyi, Malinyi DC",39730
39870,"Makerere, Malinyi, Malinyi, Malinyi DC",39730
39876,"Mchangani, Malinyi, Malinyi, Malinyi DC",39730
39881,"Igawa, Igawa, Malinyi, Malinyi DC",39730
39885,"Lugala, Igawa, Malinyi, Malinyi DC",39730
39890,"Kiwale, Igawa, Malinyi, Malinyi DC",39730
39898,"Biro, Biro, Ngoheranga, Malinyi DC",39730
39905,"Mbalinyi, Biro, Ngoheranga, Malinyi DC",39730
39908,"Ngombo, Biro, Ngoheranga, Malinyi DC",39730
39913,"Ngoheranga, Ngoheranga, Ngoheranga, Malinyi DC",39730
39918,"Lupunga, Ngoheranga, Ngoheranga, Malinyi DC",39730
39922,"Mabanda, Ngoheranga, Ngoheranga, Malinyi DC",39730
39925,"Tanga, Ngoheranga, Ngoheranga, Malinyi DC",39730
39932,"Kilosampepo, Kilosampepo, Ngoheranga, Malinyi DC",39730
39935,"Ihowanja, Kilosampepo, Ngoheranga, Malinyi DC",39730
39945,"Mwigole, Mwembesongo, Morogoro, Morogoro MC",39942
39946,"Mkwajuni, Mwembesongo, Morogoro, Morogoro MC",39942
39947,"Sume, Mwembesongo, Morogoro, Morogoro MC",39942
39948,"Mzambarauni, Mwembesongo, Morogoro, Morogoro MC",39942
39949,"Juma Hamsini, Mwembesongo, Morogoro, Morogoro MC",39942
39950,"Saadani, Mwembesongo, Morogoro, Morogoro MC",39942
39951,"Ndege Wengi, Mwembesongo, Morogoro, Morogoro MC",39942
39952,"Magodoro, Mwembesongo, Morogoro, Morogoro MC",39942
39953,"Mwanzo Mgumu, Mwembesongo, Morogoro, Morogoro MC",39942
39954,"Mfungua Kinywa, Mwembesongo, Morogoro, Morogoro MC",39942
39955,"Genda, Mwembesongo, Morogoro, Morogoro MC",39942
39956,"Gohalema, Mwembesongo, Morogoro, Morogoro MC",39942
39957,"Mtawala, Mwembesongo, Morogoro, Morogoro MC",39942
39958,"River Side, Mwembesongo, Morogoro, Morogoro MC",39942
39959,"Mwembesongo, Mwembesongo, Morogoro, Morogoro MC",39942
39960,"Makaburi, Mwembesongo, Morogoro, Morogoro MC",39942
39962,"Sina, Mafisa, Morogoro, Morogoro MC",39942
39963,"Mambi, Mafisa, Morogoro, Morogoro MC",39942
39964,"Kayenzi, Mafisa, Morogoro, Morogoro MC",39942
39965,"Kihonda Mbuyuni, Mafisa, Morogoro, Morogoro MC",39942
39966,"Kilima hewa, Mafisa, Morogoro, Morogoro MC",39942
39967,"White House, Mafisa, Morogoro, Morogoro MC",39942
39968,"Nyerere, Mafisa, Morogoro, Morogoro MC",39942
39969,"Mafisa, Mafisa, Morogoro, Morogoro MC",39942
39971,"Zahanati, Kingolwira, Morogoro, Morogoro MC",39942
39972,"Seminari, Kingolwira, Morogoro, Morogoro MC",39942
39973,"Mahakama, Kingolwira, Morogoro, Morogoro MC",39942
39974,"Tambuka Reli, Kingolwira, Morogoro, Morogoro MC",39942
39975,"Tangi la Maji, Kingolwira, Morogoro, Morogoro MC",39942
39976,"Shule, Kingolwira, Morogoro, Morogoro MC",39942
39977,"Bomba la Zambia, Kingolwira, Morogoro, Morogoro MC",39942
39978,"Mwembe Msafa, Kingolwira, Morogoro, Morogoro MC",39942
39980,"Nanenane, Tungi, Morogoro, Morogoro MC",39942
39981,"Nanenane B, Tungi, Morogoro, Morogoro MC",39942
39982,"Mji Mwema, Tungi, Morogoro, Morogoro MC",39942
39983,"Mji Mwema B, Tungi, Morogoro, Morogoro MC",39942
39984,"Tubuyu, Tungi, Morogoro, Morogoro MC",39942
39985,"Tubuyu B, Tungi, Morogoro, Morogoro MC",39942
39986,"Mfuruni, Tungi, Morogoro, Morogoro MC",39942
39987,"Mkwajuni, Tungi, Morogoro, Morogoro MC",39942
39988,"Mfaranyaki, Tungi, Morogoro, Morogoro MC",39942
39989,"Tungi Kambini A, Tungi, Morogoro, Morogoro MC",39942
39990,"Mafisa, Tungi, Morogoro, Morogoro MC",39942
39991,"Tungi Kambini B, Tungi, Morogoro, Morogoro MC",39942
39993,"Kidangawa, Mzinga, Morogoro, Morogoro MC",39942
39994,"Misasa, Mzinga, Morogoro, Morogoro MC",39942
39995,"Konga A, Mzinga, Morogoro, Morogoro MC",39942
39996,"Mtoni, Mzinga, Morogoro, Morogoro MC",39942
39997,"Konga B, Mzinga, Morogoro, Morogoro MC",39942
39999,"Mambani, Luhungo, Morogoro, Morogoro MC",39942
40000,"Mundu, Luhungo, Morogoro, Morogoro MC",39942
40001,"Kilala, Luhungo, Morogoro, Morogoro MC",39942
40002,"Kivaza, Luhungo, Morogoro, Morogoro MC",39942
